date,open,high,low,close,volume
2022-07-20 04:00:00,246.7833,250.6633,243.483,247.5,88564089.0
2022-07-21 04:00:00,255.1067,273.2667,254.8667,271.7067,141966552.0
2022-07-22 04:00:00,276.22,280.7867,270.7133,272.2433,103462317.0
2022-07-25 04:00:00,272.2167,274.1467,267.4,268.4333,64073505.0
2022-07-26 04:00:00,266.5133,267.31,256.2633,258.86,66820758.0
2022-07-27 04:00:00,263.81,275.9256,261.79,274.82,88109988.0
2022-07-28 04:00:00,280.0667,283.3,272.8,280.9,84722991.0
2022-07-29 04:00:00,280.7,298.32,279.1,297.15,95312883.0
2022-08-01 04:00:00,301.275,311.8782,295.0,297.2767,117042888.0
2022-08-02 04:00:00,294.0033,307.8333,292.6667,300.5867,95577468.0
2022-08-03 04:00:00,305.0,309.55,301.15,307.3967,79630905.0
2022-08-04 04:00:00,311.0,313.6067,305.0,308.6333,72189717.0
2022-08-05 04:00:00,302.67,304.6066,285.5447,288.17,113154780.0
2022-08-08 04:00:00,295.0,305.2,289.0854,290.4233,99365274.0
2022-08-09 04:00:00,290.2933,292.3967,279.3533,283.3333,86244681.0
2022-08-10 04:00:00,297.0667,297.51,283.37,294.3567,94903572.0
2022-08-11 04:00:00,296.5133,298.2367,285.8333,286.63,70155045.0
2022-08-12 04:00:00,289.415,300.16,285.0333,300.03,79657287.0
2022-08-15 04:00:00,301.7867,313.1333,301.23,309.32,89359167.0
2022-08-16 04:00:00,311.6667,314.6667,302.8833,306.5633,88071762.0
2022-08-17 04:00:00,303.3967,309.6567,300.0333,303.9967,68765970.0
2022-08-18 04:00:00,306.0,306.5,301.8533,302.87,47500536.0
2022-08-19 04:00:00,299.0,300.36,292.5,296.6667,61395387.0
2022-08-22 04:00:00,291.9133,292.4,286.2967,289.9133,55843347.0
2022-08-23 04:00:00,291.4533,298.8266,287.9233,296.4533,63985044.0
2022-08-24 04:00:00,297.5633,303.6467,296.5,297.0967,57254676.0
2022-08-25 04:00:00,302.36,302.96,291.6,296.07,53208413.0
2022-08-26 04:00:00,297.43,302.0,287.47,288.09,57111447.0
2022-08-29 04:00:00,282.83,287.74,280.7,284.82,41847822.0
2022-08-30 04:00:00,287.865,288.48,272.65,277.7,50539284.0
2022-08-31 04:00:00,280.62,281.25,271.81,275.61,52107337.0
2022-09-01 04:00:00,272.575,277.58,266.15,277.16,54282224.0
2022-09-02 04:00:00,281.065,282.35,269.08,270.21,50890090.0
2022-09-06 04:00:00,272.675,275.99,265.74,274.42,55847384.0
2022-09-07 04:00:00,273.1,283.84,272.27,283.7,50013916.0
2022-09-08 04:00:00,281.3,289.5,279.76,289.26,53713124.0
2022-09-09 04:00:00,291.67,299.85,291.245,299.68,54470854.0
2022-09-12 04:00:00,300.72,305.49,300.4,304.42,48674604.0
2022-09-13 04:00:00,292.9,297.3999,290.4,292.13,68229619.0
2022-09-14 04:00:00,292.24,306.0,291.64,302.61,72628653.0
2022-09-15 04:00:00,301.825,309.12,300.7247,303.75,64771523.0
2022-09-16 04:00:00,299.605,303.71,295.6005,303.35,87034286.0
2022-09-19 04:00:00,300.09,309.84,297.8,309.07,60231156.0
2022-09-20 04:00:00,306.91,313.33,305.58,308.73,61595783.0
2022-09-21 04:00:00,308.29,313.8,300.63,300.8,62498656.0
2022-09-22 04:00:00,299.86,301.29,285.82,288.59,70531910.0
2022-09-23 04:00:00,283.09,284.5,272.82,275.33,63702162.0
2022-09-26 04:00:00,271.83,284.09,270.31,276.01,57846913.0
2022-09-27 04:00:00,283.84,288.67,277.51,282.94,61925185.0
2022-09-28 04:00:00,283.08,289.0,277.57,287.81,54642017.0
2022-09-29 04:00:00,282.76,283.65,265.78,268.21,77613142.0
2022-09-30 04:00:00,266.145,275.57,262.47,265.25,67684990.0
2022-10-03 04:00:00,254.5,255.16,241.01,242.4,98363541.0
2022-10-04 04:00:00,250.52,257.5,242.01,249.44,109128535.0
2022-10-05 04:00:00,245.01,246.6697,233.27,240.81,86982673.0
2022-10-06 04:00:00,239.44,244.58,235.35,238.13,69298437.0
2022-10-07 04:00:00,233.935,234.5715,222.02,223.07,83916800.0
2022-10-10 04:00:00,223.93,226.99,218.3582,222.96,67918618.0
2022-10-11 04:00:00,220.945,225.75,215.0,216.5,77013202.0
2022-10-12 04:00:00,215.33,219.2999,211.51,217.24,66714949.0
2022-10-13 04:00:00,208.3,222.99,206.22,221.72,91461445.0
2022-10-14 04:00:00,224.01,226.26,204.16,204.99,93934561.0
2022-10-17 04:00:00,210.04,221.86,209.45,219.35,79428810.0
2022-10-18 04:00:00,229.5,229.82,217.25,220.19,75890225.0
2022-10-19 04:00:00,219.8,222.93,217.78,222.04,65468379.0
2022-10-20 04:00:00,208.28,215.55,202.0,207.28,117759436.0
2022-10-21 04:00:00,206.415,214.66,203.8,214.44,75513754.0
2022-10-24 04:00:00,205.82,213.5,198.5863,211.25,100035871.0
2022-10-25 04:00:00,210.1,224.3498,210.0,222.415,96507870.0
2022-10-26 04:00:00,219.4,230.6,218.2,224.64,85327078.0
2022-10-27 04:00:00,229.77,233.81,222.85,225.09,61632874.0
2022-10-28 04:00:00,225.4,228.86,216.35,228.52,69152386.0
2022-10-31 04:00:00,226.19,229.85,221.94,227.54,61543761.0
2022-11-01 04:00:00,234.05,237.3951,227.28,227.82,62688822.0
2022-11-02 04:00:00,226.04,227.8699,214.82,214.98,63070293.0
2022-11-03 04:00:00,211.36,221.2,210.14,215.31,56538848.0
2022-11-04 04:00:00,222.6,223.8,203.08,207.47,98618712.0
2022-11-07 05:00:00,208.65,208.9,196.66,197.08,93916520.0
2022-11-08 05:00:00,194.02,195.2,186.75,191.3,128791804.0
2022-11-09 05:00:00,190.775,195.89,177.12,177.59,126992555.0
2022-11-10 05:00:00,189.9,191.0,180.03,190.72,132703015.0
2022-11-11 05:00:00,186.0,196.52,182.59,195.97,114378775.0
2022-11-14 05:00:00,192.77,195.73,186.34,190.95,92208649.0
2022-11-15 05:00:00,195.88,200.8237,192.06,194.42,91030136.0
2022-11-16 05:00:00,191.51,192.57,185.66,186.92,66561999.0
2022-11-17 05:00:00,183.96,186.16,180.9,183.17,64335970.0
2022-11-18 05:00:00,185.05,185.19,176.55,180.19,76048866.0
2022-11-21 05:00:00,175.85,176.77,167.54,167.87,92848312.0
2022-11-22 05:00:00,168.63,170.92,166.185,169.91,78422477.0
2022-11-23 05:00:00,173.57,183.62,172.5,183.2,109536709.0
2022-11-25 05:00:00,185.06,185.2,180.63,182.86,50672739.0
2022-11-28 05:00:00,179.96,188.5,179.0,182.92,93038148.0
2022-11-29 05:00:00,184.99,186.38,178.75,180.83,82947611.0
2022-11-30 05:00:00,182.43,194.76,180.6301,194.7,109186404.0
2022-12-01 05:00:00,197.08,198.92,191.8,194.7,80039013.0
2022-12-02 05:00:00,191.78,196.25,191.11,194.86,73645922.0
2022-12-05 05:00:00,189.44,191.27,180.55,182.45,93119617.0
2022-12-06 05:00:00,181.215,183.65,175.33,179.82,92136823.0
2022-12-07 05:00:00,175.03,179.38,172.218,174.04,84213284.0
2022-12-08 05:00:00,172.2,175.2,169.06,173.44,97524491.0
2022-12-09 05:00:00,173.84,182.5,173.36,179.05,104872336.0
2022-12-12 05:00:00,176.1,177.37,167.52,167.82,109294471.0
2022-12-13 05:00:00,174.87,175.05,156.91,160.95,175862722.0
2022-12-14 05:00:00,159.25,161.62,155.31,156.8,140682338.0
2022-12-15 05:00:00,153.44,160.9299,153.28,157.67,122306559.0
2022-12-16 05:00:00,159.635,160.99,150.04,150.23,139032175.0
2022-12-19 05:00:00,154.0,155.25,145.82,149.87,139390634.0
2022-12-20 05:00:00,146.05,148.47,137.66,137.8,159495767.0
2022-12-21 05:00:00,139.335,141.26,135.89,137.57,145349224.0
2022-12-22 05:00:00,136.0,136.63,122.26,125.35,210009450.0
2022-12-23 05:00:00,126.37,128.6173,121.02,123.15,166989688.0
2022-12-27 05:00:00,117.495,119.67,108.76,109.1,208643444.0
2022-12-28 05:00:00,110.35,116.27,108.24,112.71,220957487.0
2022-12-29 05:00:00,120.385,123.57,117.495,121.82,221899313.0
2022-12-30 05:00:00,119.95,124.48,119.75,123.18,157777339.0
2023-01-03 05:00:00,118.47,118.8,104.64,108.1,231402818.0
2023-01-04 05:00:00,109.11,114.59,107.52,113.64,180358575.0
2023-01-05 05:00:00,110.51,111.75,107.1601,110.34,157927424.0
2023-01-06 05:00:00,103.0,114.39,101.81,113.06,220874051.0
2023-01-09 05:00:00,118.96,123.52,117.11,119.77,190283951.0
2023-01-10 05:00:00,121.07,122.76,114.92,118.85,167603486.0
2023-01-11 05:00:00,122.09,125.95,120.51,123.22,183810771.0
2023-01-12 05:00:00,122.56,124.1311,117.0,123.56,169400913.0
2023-01-13 05:00:00,116.55,122.63,115.6,122.4,180714119.0
2023-01-17 05:00:00,125.695,131.7,125.02,131.49,186476985.0
2023-01-18 05:00:00,136.555,136.68,127.01,128.78,195526818.0
2023-01-19 05:00:00,127.26,129.99,124.3082,127.17,170287880.0
2023-01-20 05:00:00,128.68,133.51,127.3466,133.42,138858136.0
2023-01-23 05:00:00,135.87,145.3793,134.27,143.75,202107061.0
2023-01-24 05:00:00,143.0,146.5,141.1,143.89,158669331.0
2023-01-25 05:00:00,141.905,146.41,138.07,144.43,192731847.0
2023-01-26 05:00:00,159.965,161.42,154.76,160.27,234708790.0
2023-01-27 05:00:00,162.43,180.68,161.17,177.9,306542013.0
2023-01-30 05:00:00,178.05,179.77,166.5,166.66,230862447.0
2023-01-31 05:00:00,164.57,174.3,162.78,173.22,196729941.0
2023-02-01 05:00:00,173.89,183.805,169.93,181.41,213761623.0
2023-02-02 05:00:00,187.325,196.7501,182.61,188.27,217448287.0
2023-02-03 05:00:00,183.95,199.0,183.69,189.98,232595013.0
2023-02-06 05:00:00,193.01,198.17,189.92,194.76,186180031.0
2023-02-07 05:00:00,196.43,197.5,189.55,196.81,185997767.0
2023-02-08 05:00:00,196.1,203.0,194.31,201.29,180612134.0
2023-02-09 05:00:00,207.775,214.0,204.77,207.32,215431442.0
2023-02-10 05:00:00,202.225,206.2,192.89,196.89,204754129.0
2023-02-13 05:00:00,194.415,196.3,187.61,194.64,172475452.0
2023-02-14 05:00:00,191.94,209.82,189.44,209.25,216334008.0
2023-02-15 05:00:00,211.755,214.66,206.11,214.24,182016181.0
2023-02-16 05:00:00,210.78,217.65,201.84,202.04,229558338.0
2023-02-17 05:00:00,199.985,208.44,197.5,208.31,213728549.0
2023-02-21 05:00:00,204.99,209.71,197.22,197.37,179997088.0
2023-02-22 05:00:00,197.93,201.99,191.78,200.86,191730657.0
2023-02-23 05:00:00,203.91,205.14,196.33,202.07,146359950.0
2023-02-24 05:00:00,196.325,197.6695,192.8,196.88,142221085.0
2023-02-27 05:00:00,202.03,209.42,201.26,207.63,161026215.0
2023-02-28 05:00:00,210.59,211.23,203.75,205.71,153140787.0
2023-03-01 05:00:00,206.21,207.2,198.52,202.77,156837790.0
2023-03-02 05:00:00,186.74,193.7499,186.01,190.9,181943904.0
2023-03-03 05:00:00,194.795,200.48,192.88,197.79,154150777.0
2023-03-06 05:00:00,198.54,198.6,192.3,193.81,128086106.0
2023-03-07 05:00:00,191.38,194.2,186.1,187.71,148125790.0
2023-03-08 05:00:00,185.04,186.5,180.0,182.0,151731963.0
2023-03-09 05:00:00,180.25,185.18,172.5124,172.92,170023794.0
2023-03-10 05:00:00,175.13,178.29,168.44,173.44,191488872.0
2023-03-13 04:00:00,167.455,177.35,163.91,174.48,167790256.0
2023-03-14 04:00:00,177.31,183.8,177.1401,183.26,143717897.0
2023-03-15 04:00:00,180.8,182.34,176.03,180.45,145973833.0
2023-03-16 04:00:00,180.365,185.81,178.84,184.13,121364253.0
2023-03-17 04:00:00,184.515,186.2199,177.33,180.13,132582140.0
2023-03-20 04:00:00,178.08,186.44,176.35,183.25,129284359.0
2023-03-21 04:00:00,188.28,198.0,188.04,197.58,153391444.0
2023-03-22 04:00:00,199.3,200.66,190.95,191.15,150370133.0
2023-03-23 04:00:00,195.26,199.31,188.65,192.22,144193876.0
2023-03-24 04:00:00,191.65,192.36,187.15,190.41,116511584.0
2023-03-27 04:00:00,194.415,197.39,189.94,191.81,120851587.0
2023-03-28 04:00:00,192.0,192.35,185.43,189.19,98654635.0
2023-03-29 04:00:00,193.13,195.29,189.44,193.88,123660026.0
2023-03-30 04:00:00,195.58,197.33,194.42,195.28,110247738.0
2023-03-31 04:00:00,197.53,207.79,197.2,207.46,170206718.0
2023-04-03 04:00:00,199.91,202.6897,192.2,194.77,169239000.0
2023-04-04 04:00:00,197.32,198.7446,190.32,192.58,126444045.0
2023-04-05 04:00:00,190.515,190.68,183.76,185.52,133882193.0
2023-04-06 04:00:00,183.08,186.39,179.74,185.06,123857932.0
2023-04-10 04:00:00,179.94,185.1,176.11,184.51,142054637.0
2023-04-11 04:00:00,186.69,189.19,185.6475,186.79,115770892.0
2023-04-12 04:00:00,190.74,191.5846,180.31,180.54,150256278.0
2023-04-13 04:00:00,182.955,186.5,180.94,185.9,112932985.0
2023-04-14 04:00:00,183.95,186.28,182.01,185.0,96408489.0
2023-04-17 04:00:00,186.32,189.69,182.69,187.04,116662189.0
2023-04-18 04:00:00,187.15,187.69,183.5775,184.31,92066996.0
2023-04-19 04:00:00,179.1,183.5,177.65,180.59,125727287.0
2023-04-20 04:00:00,166.165,169.7,160.56,162.99,210925047.0
2023-04-21 04:00:00,164.8,166.0,161.3208,165.08,123538954.0
2023-04-24 04:00:00,164.65,165.65,158.61,162.55,140006559.0
2023-04-25 04:00:00,159.82,163.47,158.75,160.67,121999312.0
2023-04-26 04:00:00,160.29,160.67,153.14,153.75,153364142.0
2023-04-27 04:00:00,152.64,160.48,152.37,160.19,127015177.0
2023-04-28 04:00:00,160.9,165.0,157.32,164.31,122515812.0
2023-05-01 04:00:00,163.17,163.28,158.83,161.83,109000248.0
2023-05-02 04:00:00,161.88,165.49,158.93,160.31,128259744.0
2023-05-03 04:00:00,160.01,165.0,159.91,160.61,119712912.0
2023-05-04 04:00:00,162.71,162.95,159.65,161.2,95108192.0
2023-05-05 04:00:00,163.97,170.7899,163.51,170.06,107575799.0
2023-05-08 04:00:00,173.72,173.8,169.19,171.79,112248249.0
2023-05-09 04:00:00,168.95,169.82,166.56,169.15,88859843.0
2023-05-10 04:00:00,172.55,174.43,166.68,168.54,119798843.0
2023-05-11 04:00:00,168.7,173.57,166.79,172.08,103871205.0
2023-05-12 04:00:00,176.07,177.38,167.23,167.98,157768815.0
2023-05-15 04:00:00,167.655,169.76,164.5499,166.35,105592510.0
2023-05-16 04:00:00,165.65,169.5184,164.35,166.52,98287142.0
2023-05-17 04:00:00,168.41,174.5,167.185,173.86,125439358.0
2023-05-18 04:00:00,174.22,177.06,172.45,176.89,109520332.0
2023-05-19 04:00:00,177.17,181.95,176.31,180.14,136190926.0
2023-05-22 04:00:00,180.7,189.32,180.11,188.87,132001430.0
2023-05-23 04:00:00,186.2,192.96,185.26,185.77,156952042.0
2023-05-24 04:00:00,182.23,184.22,178.22,182.9,137603831.0
2023-05-25 04:00:00,186.54,186.78,180.58,184.47,96870719.0
2023-05-26 04:00:00,184.62,198.6,184.53,193.17,162030446.0
2023-05-30 04:00:00,200.1,204.48,197.53,201.16,128811186.0
2023-05-31 04:00:00,199.78,203.95,195.12,203.93,150663736.0
2023-06-01 04:00:00,202.59,209.8,199.37,207.52,148029931.0
2023-06-02 04:00:00,210.15,217.25,209.752,213.97,164397946.0
2023-06-05 04:00:00,217.8,221.29,214.52,217.61,151111552.0
2023-06-06 04:00:00,216.14,221.91,212.53,221.31,146907576.0
2023-06-07 04:00:00,228.0,230.8296,223.2,224.57,185630591.0
2023-06-08 04:00:00,224.22,235.23,223.01,234.86,164477139.0
2023-06-09 04:00:00,249.07,252.42,242.02,244.4,200174671.0
2023-06-12 04:00:00,247.94,250.97,244.59,249.83,150739148.0
2023-06-13 04:00:00,253.51,259.68,251.34,258.71,162369003.0
2023-06-14 04:00:00,260.17,261.57,250.5,256.79,170543752.0
2023-06-15 04:00:00,248.4,258.95,247.29,255.9,160133746.0
2023-06-16 04:00:00,258.92,263.6,257.2091,260.54,167765649.0
2023-06-20 04:00:00,261.5,274.75,261.12,274.45,165599166.0
2023-06-21 04:00:00,275.13,276.99,257.78,259.46,211779399.0
2023-06-22 04:00:00,250.77,265.0,248.25,264.61,166575944.0
2023-06-23 04:00:00,259.29,262.45,252.8,256.6,177443153.0
2023-06-26 04:00:00,250.065,258.37,240.7,241.05,179982707.0
2023-06-27 04:00:00,243.24,250.3899,240.85,250.21,164969701.0
2023-06-28 04:00:00,249.7,259.88,248.89,256.24,159743027.0
2023-06-29 04:00:00,258.03,260.74,253.61,257.5,131283360.0
2023-06-30 04:00:00,260.6,264.45,259.89,261.77,112611784.0
2023-07-03 04:00:00,276.49,284.25,275.11,279.82,119685880.0
2023-07-05 04:00:00,278.82,283.85,277.6,282.48,131530722.0
2023-07-06 04:00:00,278.09,279.97,272.88,276.54,120707419.0
2023-07-07 04:00:00,278.43,280.78,273.77,274.43,113877074.0
2023-07-10 04:00:00,276.47,277.52,265.1,269.61,119424888.0
2023-07-11 04:00:00,268.65,270.9,266.37,269.79,91962158.0
2023-07-12 04:00:00,276.325,276.52,271.46,271.99,95672096.0
2023-07-13 04:00:00,274.59,279.45,270.6,277.9,112643377.0
2023-07-14 04:00:00,277.01,285.3,276.31,281.38,120062369.0
2023-07-17 04:00:00,286.625,292.23,283.57,290.38,131036703.0
2023-07-18 04:00:00,290.15,295.26,286.01,293.34,112430213.0
2023-07-19 04:00:00,296.04,299.29,289.5201,291.26,142337536.0
2023-07-20 04:00:00,279.56,280.93,261.2,262.9,175157173.0
2023-07-21 04:00:00,268.0,268.0,255.8,260.02,160727973.0
2023-07-24 04:00:00,255.85,269.85,254.12,269.06,137004890.0
2023-07-25 04:00:00,272.38,272.9,265.0,265.28,112736277.0
2023-07-26 04:00:00,263.25,268.04,261.75,264.35,95643449.0
2023-07-27 04:00:00,268.31,269.13,255.3,255.71,103688763.0
2023-07-28 04:00:00,259.86,267.25,258.2312,266.44,111346026.0
2023-07-31 04:00:00,267.48,269.08,263.78,267.43,84582172.0
2023-08-01 04:00:00,266.26,266.47,260.25,261.07,83645720.0
2023-08-02 04:00:00,255.57,259.52,250.49,254.11,101741165.0
2023-08-03 04:00:00,252.04,260.49,252.0,259.32,97795545.0
2023-08-04 04:00:00,260.97,264.77,253.11,253.86,99539907.0
2023-08-07 04:00:00,251.45,253.6511,242.76,251.45,111084193.0
2023-08-08 04:00:00,247.45,250.92,245.01,249.7,96630383.0
2023-08-09 04:00:00,250.87,251.1,241.9,242.19,101526974.0
2023-08-10 04:00:00,245.4,251.8,243.0,245.34,109498608.0
2023-08-11 04:00:00,241.77,243.79,238.02,242.65,99038642.0
2023-08-14 04:00:00,235.7,240.66,233.75,239.76,98565731.0
2023-08-15 04:00:00,238.73,240.5,232.61,232.96,88185999.0
2023-08-16 04:00:00,228.02,233.97,225.38,225.6,112426570.0
2023-08-17 04:00:00,226.06,226.74,218.83,219.22,120704917.0
2023-08-18 04:00:00,214.12,217.58,212.36,215.49,136244960.0
2023-08-21 04:00:00,221.5512,232.1343,220.58,231.28,135675321.0
2023-08-22 04:00:00,240.25,240.82,229.55,233.19,130586984.0
2023-08-23 04:00:00,229.34,238.98,229.29,236.86,101077635.0
2023-08-24 04:00:00,238.66,238.92,228.1801,230.04,99777432.0
2023-08-25 04:00:00,231.31,239.0,230.35,238.59,106612231.0
2023-08-28 04:00:00,242.58,244.38,235.35,238.82,107673727.0
2023-08-29 04:00:00,238.58,257.48,237.77,257.18,134012603.0
2023-08-30 04:00:00,254.2,260.51,250.59,256.9,121978637.0
2023-08-31 04:00:00,255.98,261.18,255.05,258.08,108861698.0
2023-09-01 04:00:00,257.26,259.0794,242.01,245.01,132481248.0
2023-09-05 04:00:00,245.0,258.0,244.86,256.49,129455425.0
2023-09-06 04:00:00,255.135,255.39,245.06,251.92,116952759.0
2023-09-07 04:00:00,245.07,252.81,243.265,251.49,115312886.0
2023-09-08 04:00:00,251.22,256.52,246.67,248.5,118558435.0
2023-09-11 04:00:00,264.27,274.85,260.61,273.58,174667852.0
2023-09-12 04:00:00,270.76,278.39,266.6,267.48,135991116.0
2023-09-13 04:00:00,270.07,274.98,268.1,271.3,111673737.0
2023-09-14 04:00:00,271.32,276.7094,270.42,276.04,107709842.0
2023-09-15 04:00:00,277.55,278.98,271.0,274.39,133692313.0
2023-09-18 04:00:00,271.16,271.44,263.7601,265.28,101540959.0
2023-09-19 04:00:00,264.35,267.85,261.2,266.5,103677113.0
2023-09-20 04:00:00,267.04,273.93,262.4606,262.59,122491643.0
2023-09-21 04:00:00,257.85,260.86,254.21,255.7,119803341.0
2023-09-22 04:00:00,257.4,257.7888,244.48,244.88,127524083.0
2023-09-25 04:00:00,243.38,247.1,238.31,246.99,104583747.0
2023-09-26 04:00:00,242.98,249.55,241.6601,244.12,101934431.0
2023-09-27 04:00:00,244.262,245.33,234.58,240.5,136585184.0
2023-09-28 04:00:00,240.02,247.55,238.65,246.38,117043180.0
2023-09-29 04:00:00,250.0,254.77,246.35,250.22,128472729.0
2023-10-02 04:00:00,244.81,254.2799,242.62,251.6,123810402.0
2023-10-03 04:00:00,248.61,250.02,244.45,246.53,101985305.0
2023-10-04 04:00:00,248.14,261.86,247.6,261.16,129721567.0
2023-10-05 04:00:00,260.0,263.6,256.25,260.05,119159214.0
2023-10-06 04:00:00,253.98,261.65,250.65,260.53,118108312.0
2023-10-09 04:00:00,255.31,261.36,252.05,259.67,101377947.0
2023-10-10 04:00:00,257.75,268.94,257.65,263.62,122656030.0
2023-10-11 04:00:00,266.2,268.6,260.9,262.99,103706266.0
2023-10-12 04:00:00,262.92,265.41,256.6307,258.87,111508114.0
2023-10-13 04:00:00,258.9,259.6,250.22,251.12,102137686.0
2023-10-16 04:00:00,250.05,255.3999,248.48,253.92,88916276.0
2023-10-17 04:00:00,250.1,257.183,247.08,254.85,93535509.0
2023-10-18 04:00:00,252.7,254.63,242.08,242.68,125116646.0
2023-10-19 04:00:00,225.95,230.61,216.78,220.11,170588573.0
2023-10-20 04:00:00,217.01,218.8606,210.42,211.99,137930095.0
2023-10-23 04:00:00,210.0,216.98,202.51,212.08,150453468.0
2023-10-24 04:00:00,216.5,222.05,214.11,216.52,118096713.0
2023-10-25 04:00:00,215.88,220.1,212.2,212.42,107049087.0
2023-10-26 04:00:00,211.32,214.8,204.88,205.76,115095735.0
2023-10-27 04:00:00,210.6,212.41,205.77,207.3,94717973.0
2023-10-30 04:00:00,209.28,211.35,191.25,197.36,136460923.0
2023-10-31 04:00:00,196.12,202.8,194.07,200.84,118053273.0
2023-11-01 04:00:00,204.04,205.99,197.85,205.66,121661656.0
2023-11-02 04:00:00,212.97,219.2,211.45,218.51,125959421.0
2023-11-03 04:00:00,221.15,226.3701,218.4,219.96,119526048.0
2023-11-06 05:00:00,223.98,226.32,215.0,219.27,116835820.0
2023-11-07 05:00:00,219.98,223.12,215.72,222.18,116897380.0
2023-11-08 05:00:00,223.15,224.15,217.64,222.11,106384841.0
2023-11-09 05:00:00,219.75,220.8,206.68,209.98,142065154.0
2023-11-10 05:00:00,210.03,215.38,205.69,214.65,131295153.0
2023-11-13 05:00:00,215.6,225.4,211.6101,223.71,140428469.0
2023-11-14 05:00:00,235.03,238.135,230.72,237.41,149762546.0
2023-11-15 05:00:00,239.29,246.7,236.45,242.84,150353975.0
2023-11-16 05:00:00,239.49,240.88,230.96,233.59,136774269.0
2023-11-17 05:00:00,232.0,237.39,226.54,234.3,142766234.0
2023-11-20 05:00:00,234.04,237.1,231.02,235.6,116562402.0
2023-11-21 05:00:00,235.04,243.62,233.34,241.2,122248300.0
2023-11-22 05:00:00,242.04,244.01,231.4,234.21,118117078.0
2023-11-24 05:00:00,233.75,238.75,232.33,235.45,65125203.0
2023-11-27 05:00:00,236.89,238.33,232.1,236.08,112031163.0
2023-11-28 05:00:00,236.68,247.0,234.01,246.72,148549913.0
2023-11-29 05:00:00,249.21,252.75,242.76,244.14,135380335.0
2023-11-30 05:00:00,245.14,245.22,236.91,240.08,132353076.0
2023-12-01 05:00:00,233.14,240.19,231.9,238.83,121303661.0
2023-12-04 05:00:00,235.75,239.3733,233.2902,235.58,104088317.0
2023-12-05 05:00:00,233.87,246.66,233.7,238.72,137964815.0
2023-12-06 05:00:00,242.92,246.57,239.1709,239.37,126436179.0
2023-12-07 05:00:00,241.55,244.08,236.98,242.64,107142262.0
2023-12-08 05:00:00,240.27,245.27,239.2701,243.84,103123229.0
2023-12-11 05:00:00,242.74,243.441,237.45,239.74,97911388.0
2023-12-12 05:00:00,238.55,238.99,233.87,237.01,95326563.0
2023-12-13 05:00:00,234.19,240.3,228.2,239.29,146266957.0
2023-12-14 05:00:00,241.22,253.88,240.79,251.05,160645939.0
2023-12-15 05:00:00,251.21,254.13,248.3,253.5,135857762.0
2023-12-18 05:00:00,253.78,258.74,251.36,252.08,116388940.0
2023-12-19 05:00:00,253.48,258.3399,253.01,257.22,106690869.0
2023-12-20 05:00:00,256.41,259.84,247.0,247.14,125096987.0
2023-12-21 05:00:00,251.9,254.7999,248.55,254.5,109594227.0
2023-12-22 05:00:00,256.76,258.22,251.37,252.54,93368169.0
2023-12-26 05:00:00,254.49,257.97,252.91,256.61,86892382.0
2023-12-27 05:00:00,258.35,263.34,257.52,261.44,106481409.0
2023-12-28 05:00:00,263.66,265.13,252.71,253.18,113619943.0
2023-12-29 05:00:00,255.1,255.19,247.43,248.48,100891578.0
2024-01-02 05:00:00,250.08,251.25,244.41,248.42,104654163.0
2024-01-03 05:00:00,244.98,245.68,236.32,238.45,121082599.0
2024-01-04 05:00:00,239.25,242.7,237.73,237.93,102618283.0
2024-01-05 05:00:00,236.86,240.1196,234.9001,237.49,92488939.0
2024-01-08 05:00:00,236.14,241.25,235.3,240.45,85163330.0
2024-01-09 05:00:00,238.11,238.9646,232.04,234.96,96701528.0
2024-01-10 05:00:00,235.1,235.5,231.29,233.94,91612402.0
2024-01-11 05:00:00,230.57,230.93,225.37,227.22,105871212.0
2024-01-12 05:00:00,220.08,225.34,217.1501,218.89,122915812.0
2024-01-16 05:00:00,215.1,223.49,212.18,219.91,114835186.0
2024-01-17 05:00:00,214.86,215.67,212.01,215.55,103130830.0
2024-01-18 05:00:00,216.88,217.45,208.74,211.88,108560656.0
2024-01-19 05:00:00,209.99,213.19,207.56,212.19,102120143.0
2024-01-22 05:00:00,212.26,217.8,206.27,208.8,117952527.0
2024-01-23 05:00:00,211.3,215.65,207.7516,209.14,106537446.0
2024-01-24 05:00:00,211.88,212.73,206.77,207.83,123285962.0
2024-01-25 05:00:00,189.7,193.0,180.06,182.63,197923887.0
2024-01-26 05:00:00,185.5,186.78,182.1,183.25,107387389.0
2024-01-29 05:00:00,185.63,191.48,183.67,190.93,124961148.0
2024-01-30 05:00:00,195.33,196.3593,190.61,191.59,109965827.0
2024-01-31 05:00:00,186.995,193.97,185.8459,187.29,103221430.0
2024-02-01 05:00:00,188.5,189.88,184.28,188.86,91843275.0
2024-02-02 05:00:00,185.04,188.69,182.0,187.91,110612672.0
2024-02-05 05:00:00,184.26,184.68,175.01,181.06,133945447.0
2024-02-06 05:00:00,177.21,186.49,177.11,185.1,122575954.0
2024-02-07 05:00:00,188.18,189.79,182.68,187.58,111535217.0
2024-02-08 05:00:00,189.0,191.6171,185.58,189.56,83034043.0
2024-02-09 05:00:00,190.18,194.12,189.48,193.57,84476347.0
2024-02-12 05:00:00,192.11,194.73,187.28,188.13,95431097.0
2024-02-13 05:00:00,183.99,187.26,182.1087,184.02,86759478.0
